unit_id,window,radius_m,population_weight,weighted_departures,expected_departures_per_resident,population_reached,reach_fraction,support_points,strict_cross_city_accepted
CHI:58,sunday_am,800,45060.66500040764,3016678.0777604664,66.94703856974095,45060.66500040764,1.0,1044,False
CHI:58,weekday_am,400,45060.66500040764,2196236.182835617,48.73954218864167,44723.46022882701,0.9925166490202136,1044,False
CHI:58,weekday_am,800,45060.66500040764,4660296.815055096,103.42272611851016,45060.66500040764,1.0,1044,False
CHI:59,saturday_am,400,15945.307517501104,809316.3609846206,50.755770002951564,15942.675229339606,0.9998349176923299,442,False
CHI:59,saturday_am,800,15945.307517501104,1468155.3123360446,92.07444326330115,15945.307517501104,1.0,442,False
CHI:59,sunday_am,400,15945.307517501104,757729.9124140292,47.52055810666348,15942.675229339606,0.9998349176923299,442,False
CHI:59,sunday_am,800,15945.307517501104,1356019.0586650325,85.04188816532422,15945.307517501104,1.0,442,False
CHI:59,weekday_am,400,15945.307517501104,1061153.704311868,66.54959166809275,15942.675229339606,0.9998349176923299,442,False
CHI:59,weekday_am,800,15945.307517501104,2086848.219153069,130.87538241972476,15945.307517501104,1.0,442,False
CHI:60,saturday_am,400,33703.961342928334,874472.0874028341,25.945676785744155,29992.936006266966,0.8898934965269296,862,False
CHI:60,saturday_am,800,33703.961342928334,1851491.348114545,54.93393875206955,33703.961342928334,1.0,862,False
CHI:60,sunday_am,400,33703.961342928334,797118.8679766527,23.65059880843656,29992.936006266966,0.8898934965269296,862,False
CHI:60,sunday_am,800,33703.961342928334,1653788.804952513,49.06808395979561,33703.961342928334,1.0,862,False
CHI:60,weekday_am,400,33703.961342928334,1447969.4068156062,42.96140124547748,33694.56155357715,0.9997211072830418,862,False
CHI:60,weekday_am,800,33703.961342928334,2993865.7027270636,88.82830336367056,33703.961342928334,1.0,862,False
CHI:61,saturday_am,400,43590.65953480433,1424401.3894456513,32.67675700819252,41483.55913795206,0.9516616536813378,1328,False
CHI:61,saturday_am,800,43590.65953480433,2935195.1017349786,67.33541389506655,43590.65953480433,1.0,1328,False
CHI:61,sunday_am,400,43590.65953480433,1338673.8237800314,30.710107120796987,41483.55913795206,0.9516616536813378,1328,False
CHI:61,sunday_am,800,43590.65953480433,2753394.470973338,63.16478117920951,43590.65953480433,1.0,1328,False
CHI:61,weekday_am,400,43590.65953480433,1947331.0343495668,44.67312619564172,41483.55913795206,0.9516616536813378,1328,False
CHI:61,weekday_am,800,43590.65953480433,4214749.604663507,96.68928274182917,43590.65953480433,1.0,1328,False
CHI:62,saturday_am,400,18276.39607348423,689544.5376880874,37.72869305937689,17081.456615654875,0.9346184306235846,600,False
CHI:62,saturday_am,800,18276.39607348423,1618348.1786449647,88.5485394460726,18276.396073484233,1.0000000000000002,600,False
CHI:62,sunday_am,400,18276.39607348423,602290.47548668,32.954553680333916,14655.176476507506,0.8018635850078527,600,False
CHI:62,sunday_am,800,18276.39607348423,1364412.0094231993,74.6543248426705,18276.396073484233,1.0000000000000002,600,False
CHI:62,weekday_am,400,18276.39607348423,832360.6934995275,45.54293363707156,17081.456615654875,0.9346184306235846,600,False
CHI:62,weekday_am,800,18276.39607348423,1958307.5899495746,107.14954863506857,18276.396073484233,1.0000000000000002,600,False
CHI:63,saturday_am,400,39636.018608081955,1452515.4474096214,36.64635093075285,38722.30073947318,0.9769472842960453,1019,False
CHI:63,saturday_am,800,39636.018608081955,2941971.431462058,74.22469599058512,39636.018608081955,1.0,1019,False
CHI:63,sunday_am,400,39636.018608081955,1254086.171864619,31.640064161462107,37009.32953497988,0.9337297446780771,1019,False
CHI:63,sunday_am,800,39636.018608081955,2566920.6420738534,64.76232306416486,39636.018608081955,1.0,1019,False
CHI:63,weekday_am,400,39636.018608081955,2116143.7313699625,53.38941209747216,38722.30073947318,0.9769472842960453,1019,False
CHI:63,weekday_am,800,39636.018608081955,4262433.55763653,107.53939742997804,39636.018608081955,1.0,1019,False
CHI:64,saturday_am,400,24483.09022238064,328618.94616534445,13.422282202960849,21360.933837015382,0.872477029778242,1003,False
CHI:64,saturday_am,800,24483.09022238064,563269.9353728989,23.006488570548132,24482.997531736804,0.9999962140954024,1003,False
CHI:64,sunday_am,400,24483.09022238064,276236.71510338015,11.282755264728179,19737.402063877216,0.8061646583254729,1003,False
