district_id,family,squared_distance_contribution,contribution_fraction
64,U4,0.13470026106202038,0.0461579305363887
65,U4,1.1292162375180699,0.2294408849193238
66,U4,0.08944115040249638,0.037101513601988594
67,U4,1.105741299203925,0.2816553320716719
68,U4,0.4245993370558927,0.15376605427782458
69,U4,0.01771076330977001,0.01947385181331757
70,U4,0.04628610965434035,0.04037856461409739
71,U4,0.0054008637911377435,0.003890585221244451
72,U4,0.2377417072282609,0.08838944542067444
73,U4,0.15427163234439567,0.07017259831500294
74,U4,0.13254039322246317,0.05543149935870069
75,U4,0.523558542305138,0.13957310193378925
76,U4,0.3304444094858194,0.09754242064701518
77,U4,0.1608793103233803,0.11885796867437834
78,U4,0.02530051891830841,0.013186504339984277
79,U4,0.1201693772692464,0.041898347202450816
80,U4,0.018798481406568545,0.02623071184697576
81,U4,0.4023980638287593,0.04785526108550111
82,U4,0.093157782794373,0.03826848590357928
83,U4,0.4227972432629644,0.15473256003134517
84,U4,0.33932254995922584,0.11792850806233275
85,U4,0.1199967313690073,0.06407064030923143
86,U4,0.5118628003775608,0.2988165473766451
87,U4,0.49450617720084983,0.13960515968402326
88,U4,0.5460903915743515,0.27313063131920934
89,U4,0.4440554752010453,0.2878613494500737
90,U4,0.05146211181125195,0.06004000965480754
91,U4,0.3264515118139529,0.15537088004215904
92,U4,0.2491193404087951,0.08406868665247633
93,U4,0.21817769926337396,0.12134116305278299
94,U4,0.4123605296595617,0.14857488927938645
95,U4,1.1457013291906666,0.3106761863206511
96,U4,0.3410377723643156,0.11185271648680273
